sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
636000	30320	49.96875	9.75	0.0975	1.0	0.17767653758542143
638000	30320	50.15625	10.55	0.1055	1.0	0.19086386250565357
640000	30320	50.28125	9.35	0.0935	1.0	0.17101051668952905
642000	30320	50.4375	9.75	0.0975	1.0	0.17767653758542143
644000	30152	50.609375	9.85	0.0985	1.0	0.17933545744196633
646000	30320	50.765625	9.25	0.0925	1.0	0.16933638443935925
648000	30320	50.90625	9.65	0.0965	1.0	0.17601459188326493
650000	30152	51.09375	10.55	0.1055	1.0	0.19086386250565357
652000	30320	51.234375	9.2	0.092	1.0	0.16849816849816848
654000	30320	51.375	9.05	0.0905	1.0	0.1659789087574507
656000	30320	51.515625	9.35	0.0935	1.0	0.17101051668952905
658000	30320	51.65625	9.1	0.091	1.0	0.16681943171402383
660000	30320	51.796875	9.9	0.099	1.0	0.18016378525932666
662000	30320	51.953125	10.45	0.1045	1.0	0.1892258940697148
664000	30320	52.078125	9.4	0.094	1.0	0.17184643510054842
666000	30320	52.234375	9.85	0.0985	1.0	0.17933545744196633
668000	30320	52.390625	10.8	0.108	1.0	0.19494584837545126
670000	30320	52.578125	11.0	0.11	1.0	0.19819819819819817
672000	30320	52.734375	10.1	0.101	1.0	0.1834695731153497
674000	30320	52.859375	9.1	0.091	1.0	0.16681943171402383
676000	30320	53.046875	11.0	0.11	1.0	0.19819819819819817
678000	30320	53.203125	10.3	0.103	1.0	0.18676337262012693
680000	30320	53.359375	9.65	0.0965	1.0	0.17601459188326493
682000	42760	53.5	36.1	0.11299435028248588	0.8791208791208791	0.20025031289111392
684000	30320	53.671875	10.05	0.1005	1.0	0.1826442526124489
686000	30320	53.828125	9.85	0.0985	1.0	0.17933545744196633
688000	30152	54.0	9.65	0.0965	1.0	0.17601459188326493
690000	30320	54.125	9.75	0.0975	1.0	0.17767653758542143
692000	30320	54.296875	9.7	0.097	1.0	0.17684594348222427
694000	30320	54.453125	10.65	0.1065	1.0	0.19249887031179394
696000	30320	54.578125	9.05	0.0905	1.0	0.1659789087574507
698000	30320	54.78125	11.2	0.112	1.0	0.2014388489208633
700000	30320	54.90625	9.5	0.095	1.0	0.17351598173515984
702000	30320	55.078125	10.55	0.1055	1.0	0.19086386250565357
704000	30320	55.21875	9.45	0.0945	1.0	0.1726815897670169
706000	30320	55.390625	10.6	0.106	1.0	0.19168173598553342
708000	30320	55.5625	10.25	0.1025	1.0	0.18594104308390022
710000	30320	55.71875	10.05	0.1005	1.0	0.1826442526124489
712000	30320	55.875	10.35	0.1035	1.0	0.18758495695514274
714000	30152	56.0625	10.7	0.107	1.0	0.1933152664859982
716000	30320	56.21875	10.45	0.1045	1.0	0.1892258940697148
718000	30320	56.359375	9.8	0.098	1.0	0.1785063752276867
720000	30320	56.53125	10.2	0.102	1.0	0.18511796733212338
722000	30320	56.6875	10.15	0.1015	1.0	0.18429414434861555
724000	30320	56.828125	9.05	0.0905	1.0	0.1659789087574507
726000	30320	56.984375	10.1	0.101	1.0	0.1834695731153497
728000	30320	57.140625	10.55	0.1055	1.0	0.19086386250565357
730000	30320	57.3125	11.05	0.1105	1.0	0.1990094552003602
732000	30320	57.46875	9.7	0.097	1.0	0.17684594348222427
734000	30320	57.609375	9.45	0.0945	1.0	0.1726815897670169
736000	30320	57.75	10.0	0.1	1.0	0.18181818181818182
738000	30152	57.859375	7.95	0.0795	1.0	0.1472904122278833
740000	30320	58.0	9.15	0.0915	1.0	0.16765918460833715
742000	30320	58.171875	10.75	0.1075	1.0	0.19413092550790068
744000	30320	58.328125	10.85	0.1085	1.0	0.19576003608479928
746000	30320	58.5	11.05	0.1105	1.0	0.1990094552003602
748000	30320	58.640625	9.25	0.0925	1.0	0.16933638443935925
750000	30320	58.78125	9.5	0.095	1.0	0.17351598173515984
752000	30320	58.953125	9.95	0.0995	1.0	0.18099135970895863
754000	30320	59.125	10.5	0.105	1.0	0.19004524886877827
756000	30152	59.28125	10.15	0.1015	1.0	0.18429414434861555
758000	30320	59.421875	9.45	0.0945	1.0	0.1726815897670169
760000	30320	59.5625	9.85	0.0985	1.0	0.17933545744196633
762000	30320	59.734375	10.6	0.106	1.0	0.19168173598553342
764000	30320	59.921875	11.7	0.117	1.0	0.20948970456580127
766000	30152	60.09375	10.75	0.1075	1.0	0.19413092550790068
768000	30320	60.234375	9.6	0.096	1.0	0.1751824817518248
770000	30320	60.375	9.5	0.095	1.0	0.17351598173515984
772000	30320	60.5625	10.45	0.1045	1.0	0.1892258940697148
774000	30320	60.703125	9.9	0.099	1.0	0.18016378525932666
